,detectedDuplicate,detectedCorruption,firstInSession,timestamp,clientTimestamp,remoteHost,referer,location,productID,viewportPixelWidth,viewportPixelHeight,screenPixelWidth,screenPixelHeight,partyId,sessionId,pageViewId,eventType,userAgentString,userAgentName,userAgentFamily,userAgentVendor,userAgentType,userAgentVersion,userAgentDeviceCategory,userAgentOsFamily,userAgentOsVersion,userAgentOsVendor
129,False,False,False,1584708302121,1584708301970,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k806effr:Uv2JZXwj6bVEq8AgSFl4QDTOunl_IVb9,0:omh1mTPaX4NvRxd9HbqIJHhOcF~asVB0,purchased,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
130,False,False,False,1584708302925,1584708302793,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k806effr:Uv2JZXwj6bVEq8AgSFl4QDTOunl_IVb9,0:omh1mTPaX4NvRxd9HbqIJHhOcF~asVB0,purchased,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
131,False,False,False,1584708302925,1584708302793,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k806effr:Uv2JZXwj6bVEq8AgSFl4QDTOunl_IVb9,0:omh1mTPaX4NvRxd9HbqIJHhOcF~asVB0,purchased,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
132,False,False,True,1584713152106,1584713151139,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
133,False,False,True,1584713152106,1584713151139,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
134,False,False,False,1584713161795,1584713160838,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
135,False,False,False,1584713161795,1584713160838,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
136,False,False,False,1584713162874,1584713161920,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
137,False,False,False,1584713162874,1584713161920,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
138,False,False,False,1584713399013,1584713397794,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,purchased,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
139,False,False,False,1584713399013,1584713397794,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,purchased,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
140,False,False,False,1584713400029,1584713399063,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,purchased,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
141,False,False,False,1584713400029,1584713399063,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:r_Yzg9j6h2c1n~qWuCH~6jeUUN8o9gaC,purchased,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
142,False,False,False,1584713515499,1584713515116,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:YFoUJHb4dyqlsIJPhyAADymn6PJcAG5c,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
143,False,False,False,1584713515499,1584713515116,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:YFoUJHb4dyqlsIJPhyAADymn6PJcAG5c,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
144,False,False,False,1584713519378,1584713519247,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:ouIxY0ljPc3_uDj~qtzS5GCBKmli2VTN,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
145,False,False,False,1584713519378,1584713519247,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:ouIxY0ljPc3_uDj~qtzS5GCBKmli2VTN,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
146,False,False,False,1584713543544,1584713542972,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:q0KsNODMBDGwHkQx0E0PCbm8f5jHWZB6,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
147,False,False,False,1584713543544,1584713542972,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:q0KsNODMBDGwHkQx0E0PCbm8f5jHWZB6,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
148,False,False,False,1584713550396,1584713550260,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:pmsnhH_n_NBIzsTbKMSnq1ibyJ8Ej7og,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
149,False,False,False,1584713550396,1584713550260,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,652,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:pmsnhH_n_NBIzsTbKMSnq1ibyJ8Ej7og,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
150,False,False,False,1584713837358,1584713836683,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:cHqWmecLMDMzszaNRZtZnCfb4LgJc6pr,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
151,False,False,False,1584713837358,1584713836683,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:cHqWmecLMDMzszaNRZtZnCfb4LgJc6pr,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
152,False,False,False,1584713902844,1584713902474,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:4AHEzw_hwDx5G8p~l~fU1UH~dgBQwOt~,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
153,False,False,False,1584713902844,1584713902474,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:4AHEzw_hwDx5G8p~l~fU1UH~dgBQwOt~,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
154,False,False,False,1584713904683,1584713904549,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:mtD7NGqQtjeIVZCNDXdyt5HzU95ND0gv,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
155,False,False,False,1584713904683,1584713904549,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:mtD7NGqQtjeIVZCNDXdyt5HzU95ND0gv,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
156,False,False,False,1584714224539,1584714224151,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:P8MXuSlXV3TMKmHz16jPNwKusTA5YON4,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
157,False,False,False,1584714224539,1584714224151,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:P8MXuSlXV3TMKmHz16jPNwKusTA5YON4,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
158,False,False,True,1584721882812,1584721882678,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
159,False,False,True,1584721882812,1584721882678,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
160,False,False,False,1584721884078,1584721883941,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
161,False,False,False,1584721884078,1584721883941,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
162,False,False,False,1584721885001,1584721884863,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
163,False,False,False,1584721885001,1584721884863,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
164,False,False,False,1584721886132,1584721885995,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
165,False,False,False,1584721886132,1584721885995,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
166,False,False,False,1584721899195,1584721899053,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
167,False,False,False,1584721899195,1584721899053,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
168,False,False,False,1584721903001,1584721902859,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
169,False,False,False,1584721903001,1584721902859,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
170,False,False,False,1584721904065,1584721903932,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
171,False,False,False,1584721904065,1584721903932,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
172,False,False,False,1584721905872,1584721905738,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
173,False,False,False,1584721905872,1584721905738,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
174,False,False,False,1584721908041,1584721907901,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
